Name:,Obj Fn
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9987306296,9987306296,9987306296,9988306332,9988306332
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9979800548,9979800548,9979800548,9997331792,9997331792
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9983353436,9983353436,9983353436,9983353549,9983353549
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9988148883,9988148883,9988148883,9988148892,9988148892
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9971924470,9971924470,9971924470,9981455664,9981455664
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9990073595,9990073595,9990073595,9990073605,9990073605
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9957051874,9957051874,9957051874,9957051874,9957051867
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9896135612,9896135612,9896135612,9896135612,9935198026
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9903964518,9903964518,9903964518,9903964518,9984433341
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9937516312,9937516312,9937516312,9937516312,9859391328
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9527376292,9527376292,9527376292,9527376292,9468782530
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9742237293,9742237293,9742237293,9742237293,9742237327
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_100",9980493403,9980493403,9980493403,9980493415,9980493415
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_200",9980517422,9980517422,9980517422,9980517435,9980517435
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_300",9980542611,9980542611,9980542611,9980542657,9980542657
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_100",9992993336,9992993336,9992993336,9992993317,9992993317
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_200",9993918149,9993918149,9993918149,9994018192,9994018192
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_300",9993340186,9993340186,9993340186,9993039858,9993039858
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_100",9999130691,9999571962,9999571962,9999571962,9999571962
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_200",9999021864,9999021864,9999021864,9999021864,9999021864
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_300",9999719718,9999719674,9999719674,9999719674,9999719674
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_100",9997209227,9997209228,9997209228,9997209228,9997209228
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_200",9991693569,9999769572,9999769572,9999769572,9999769572
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_300",9989552592,10000022028,10000022028,10000022028,10000022028
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_100",9995275247,9995275247,9994054528,9931896270,9931896270
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_200",9944310866,9944310866,9944310866,9944310906,9944310906
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_300",9969859560,9969859560,9969859560,9966197518,9966197518
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_100",9281988634,9281988634,9281988634,9205084319,9205084319
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_200",9052501896,9052501896,9052501896,9052501896,9054943303
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_300",9220964779,9220964779,9220964779,9220964779,9220964818
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_100",9998801606,9998801565,9998801565,9998801565,9998801565
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_200",9998822181,9998821918,9998821918,9998821918,9998821918
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_300",9998847365,9998847397,9998847397,9998847397,9998847397
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_100",9999587520,9999587450,9999587450,9999587450,9999587450
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_200",9999589372,9999589375,9999589375,9999589375,9999589375
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_300",9999833151,9999933249,9999933249,9999933249,9999933249
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_100",9999857704,9999857704,9999519622,9999519622,9999519622
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_200",9999103001,9999103001,9999882395,9999882395,9999882395
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_300",9999926782,9999926782,9999367742,9999367742,9999367742
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_100",9995346547,9995346547,9995346543,9995346543,9995346543
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_200",9995695011,9995695011,9995695082,9995695082,9995695082
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_300",9999713864,9999713864,9999713986,9999713986,9999713986
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_100",9963834530,9963834530,9963834530,9922428247,9922428247
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_200",9911459458,9911459458,9911459458,9904135192,9904135192
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_300",9996829589,9996829589,9996829589,9957767040,9957767040
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_100",9111095707,9111095707,9111095707,9257580085,9257580085
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_200",9500511139,9500511139,9500511139,9500511139,9432151742
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_300",9131869168,9131869168,9131869168,9131869168,9135531256
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_100",9998805344,9998805344,9998805343,9998805343,9998805343
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_200",9998832054,9998832054,9998831935,9998831935,9998831935
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_300",9998858493,9998858493,9998857511,9998857511,9998857511
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_100",9999733273,9999733273,9999733285,9999733285,9999733285
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_200",9999139090,9999139090,9999138974,9999138974,9999138974
"n_1000_c_10000000000_g_14_f_0.2_eps_1e-05_s_300",9999164185,9999164185,9999164294,9999164294,9999164294
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_100",9999511040,9999511040,9999511045,9998952362,9998952362
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_200",9999539090,9999539090,9999539097,9998318383,9998318383
"n_1000_c_10000000000_g_14_f_0.3_eps_0.0001_s_300",9999010323,9999010323,9999010323,9999333336,9999333336
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_100",9997559095,9997559095,9997559095,9998262321,9998262321
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_200",9992615028,9992615028,9992615028,9992380812,9992380812
"n_1000_c_10000000000_g_14_f_0.3_eps_0.001_s_300",9989873772,9989873772,9989873772,9994990925,9994990925
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_100",9915013032,9915013032,9915013032,9958860729,9958860729
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_200",9939352102,9939352102,9939352102,9972213539,9972213539
"n_1000_c_10000000000_g_14_f_0.3_eps_0.01_s_300",9991031836,9991031836,9991031836,9991031836,9906900754
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_100",9330827641,9330827641,9330827641,9330827641,9194108892
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_200",9166047196,9166047196,9166047196,9166047196,9183137055
"n_1000_c_10000000000_g_14_f_0.3_eps_0.1_s_300",9136767990,9136767990,9136767990,9136767990,9136767990
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_100",9998809194,9998809194,9998809212,9998809201,9998809201
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_200",9998839532,9998839532,9998839532,9998839444,9998839444
"n_1000_c_10000000000_g_14_f_0.3_eps_0_s_300",9998870375,9998870375,9998869911,9998869911,9998869911
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_100",9999557713,9999557713,9999657754,9999657754,9999657754
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_200",9999405380,9999405380,9999405373,9999405373,9999405373
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_300",9999336636,9999336636,9999336615,9999756151,9999756151
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_100",5001005148,5001005148,5001005148,5001005148,5001005151
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_200",5001009769,5001009769,5001009769,5001009769,5001009769
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_300",5001015101,5001015101,5001015101,5001015101,5001015101
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_100",5010005185,5010005185,5010005185,5010005185,5010005184
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_200",5010010045,5010010045,5010010045,5010010045,5010010045
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_300",5010015073,5010015073,5010015073,5010015073,5010015071
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_100",5100005641,5100005641,5100005641,5100005641,5100005641
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_200",5100009267,5100009267,5100009267,5100009267,5100009267
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_300",5100016340,5100016340,5100016340,5100016340,5100016340
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_100",6000005398,6000005398,6000005398,6000005398,6000005398
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_200",6000010195,6000010195,6000010195,6000010195,6000010193
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_300",6000015199,6000015199,6000015199,6000015199,6000015199
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_100",5000005359,5000005359,5000005359,5000005359,5000005361
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_200",5000009608,5000009608,5000009608,5000009608,5000009608
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_300",5000015837,5000015837,5000015837,5000015837,5000015835
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_100",5000105220,5000105220,5000105220,5000105220,5000105221
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_200",5000110445,5000110445,5000110445,5000110445,5000110445
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_300",5000115872,5000115872,5000115872,5000115872,5000115872
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_100",5001009668,5001009668,5001009668,5001009668,5001009668
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_200",5001021091,5001021091,5001021091,5001021091,5001021085
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_300",5001030041,5001030041,5001030041,5001030041,5001030041
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_100",5010009246,5010009246,5010009246,5010009246,5010009246
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_200",5010020265,5010020265,5010020265,5010020265,5010020265
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_300",5010030307,5010030307,5010030307,5010030307,5010030288
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_100",5100010075,5100010075,5100010075,5100010075,5100010074
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_200",5100020241,5100020241,5100020241,5100020241,5100020232
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_300",5100031647,5100031647,5100031647,5100031647,5100031644
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_100",6000010227,6000010227,6000010227,6000010227,6000010227
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_200",6000019894,6000019894,6000019894,6000019894,6000019894
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_300",6000030646,6000030646,6000030646,6000030646,6000030646
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_100",5000010269,5000010269,5000010269,5000010269,5000010269
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_200",5000020598,5000020598,5000020598,5000020598,5000020606
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_300",5000031536,5000031536,5000031536,5000031536,5000031536
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_100",5000110222,5000110222,5000110222,5000110222,5000110222
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_200",5000119899,5000119899,5000119899,5000119899,5000119899
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_300",5000130096,5000130096,5000130096,5000130096,5000130081
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_100",5001016164,5001016164,5001016164,5001016164,5001016163
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_200",5001030403,5001030403,5001030403,5001030403,5001030403
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_300",5001044115,5001044115,5001044115,5001044115,5001044115
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_100",5010014762,5010014762,5010014762,5010014762,5010014762
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_200",5010031030,5010031030,5010031030,5010031030,5010031030
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_300",5010044845,5010044845,5010044845,5010044845,5010044833
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_100",5100015007,5100015007,5100015007,5100015007,5100015007
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_200",5100031449,5100031449,5100031449,5100031449,5100031451
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_300",5100047422,5100047422,5100047422,5100047422,5100047409
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_100",6000016398,6000016398,6000016398,6000016398,6000016394
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_200",6000030829,6000030829,6000030829,6000030829,6000030828
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_300",6000043420,6000043420,6000043420,6000043420,6000043420
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_100",5000015070,5000015070,5000015070,5000015070,5000015068
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_200",5000029332,5000029332,5000029332,5000029332,5000029332
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_300",5000044153,5000044153,5000044153,5000044153,5000044153
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_100",5000116036,5000116036,5000116036,5000116036,5000116028
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_200",5000130084,5000130084,5000130084,5000130084,5000130084
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_300",5000144493,5000144493,5000144493,5000144493,5000144493
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_100",9718508112,9718508112,9718508112,9718508112,9718508112
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_200",9716515186,9716515186,9716515186,9716515220,9716515220
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_300",9717522945,9717522945,9717522945,9717522955,9717522955
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_100",9987507900,9987507900,9987507900,9977507818,9977507818
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_200",9967515262,9967515262,9967515262,9957515211,9957515211
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_300",9967522507,9967522507,9967522507,9967522507,9967522508
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_100",9700006562,9700006562,9700006562,9700006562,9700006557
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_200",9700012676,9700012676,9700012676,9700012676,9700012743
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_300",9900020410,9900020410,9900020410,9900020410,9800020183
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_100",9187505561,9187505561,9187505561,9187505561,9187505559
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_200",9812511432,9812511432,9812511432,9812511432,9812511432
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_300",9187517432,9187517432,9187517432,9187517432,9187517470
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_100",9687507568,9687507568,9687507568,9687507590,9687507590
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_200",9687514619,9687514619,9687514619,9687514594,9687514594
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_300",9687521596,9687521596,9687521596,9687521596,9687521494
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_100",9690507143,9690507143,9690507143,9690507143,9690507140
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_200",9690314622,9690314622,9690314622,9690314622,9690414749
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_300",9690422413,9690422413,9690422413,9690422380,9690422380
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_100",9716511613,9716511613,9716511613,9716511613,9716511636
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_200",9714524491,9714524491,9714524491,9714524491,9714524483
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_300",9716535792,9716535792,9716535792,9716535792,9716535796
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_100",9977512228,9977512228,9977512228,9977512228,9987512253
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_200",9977522595,9977522595,9977522595,9977522595,9977522589
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_300",9967535713,9967535713,9967535713,9967535713,9977535863
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_100",9600012375,9600012375,9600012375,9600012375,9912512375
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_200",9900023689,9900023689,9900023689,9900023689,9900023641
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_300",9912536763,9912536763,9912536763,9912536763,9600036648
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_100",9187510866,9187510866,9187510866,9187510866,9187510866
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_200",9500020843,9500020843,9500020843,9500020843,9500020843
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_300",9500032426,9500032426,9500032426,9500032426,9187532440
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_100",9687512484,9687512484,9687512484,9687512484,9687512491
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_200",9687526309,9687526309,9687526309,9687526367,9687526367
"n_1000_c_10000000000_g_6_f_0.2_eps_0_s_300",9687536606,9687536606,9687536606,9687536606,9687536708
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_100",9690412604,9690412604,9690412604,9690412604,9690412604
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_200",9690424624,9690424624,9690424624,9690424624,9690424622
"n_1000_c_10000000000_g_6_f_0.2_eps_1e-05_s_300",9690434949,9690434949,9690434949,9690434949,9690434937
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_100",9716517021,9716517021,9716517021,9716517021,9715516984
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_200",9715536012,9715536012,9715536012,9715536012,9715535985
"n_1000_c_10000000000_g_6_f_0.3_eps_0.0001_s_300",9716554352,9716554352,9716554352,9716554352,9716554357
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_100",9927516322,9927516322,9927516322,9927516322,9927516316
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_200",9937533671,9937533671,9937533671,9937533671,9937533603
"n_1000_c_10000000000_g_6_f_0.3_eps_0.001_s_300",9957552376,9957552376,9957552376,9957552376,9967552431
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_100",9900016581,9900016581,9900016581,9900016581,9900016594
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_200",9700035122,9700035122,9700035122,9700035122,9600034974
"n_1000_c_10000000000_g_6_f_0.3_eps_0.01_s_300",9800053821,9800053821,9800053821,9800053821,9800053906
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_100",9500015254,9500015254,9500015254,9500015254,9500015254
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_200",9187530922,9187530922,9187530922,9187530922,9187530922
"n_1000_c_10000000000_g_6_f_0.3_eps_0.1_s_300",9187546534,9187546534,9187546534,9187546534,9500046530
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_100",9687517563,9687517563,9687517563,9687517563,9687517578
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_200",9687535653,9687535653,9687535653,9687535653,9687535685
"n_1000_c_10000000000_g_6_f_0.3_eps_0_s_300",9687548800,9687548800,9687548800,9687548800,9687548752
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_100",9690317533,9690317533,9690317533,9690317533,9690317530
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_200",9690335081,9690335081,9690335081,9690335081,9690335073
"n_1000_c_10000000000_g_6_f_0.3_eps_1e-05_s_300",9690551257,9690551257,9690551257,9690551257,9690551271
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_100",99918979,99919031,99908910,99908910,99908910
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_200",99929692,99929663,99929663,99929663,99929663
"n_1000_c_100000000_g_10_f_0.1_eps_0.0001_s_300",99984996,99984996,99984978,99984978,99984978
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_100",99752711,99752711,99752714,99752714,99752714
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_200",99770761,99770761,99861151,99861151,99861151
"n_1000_c_100000000_g_10_f_0.1_eps_0.001_s_300",99972416,99972416,99972405,99972405,99972405
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_100",99604320,99604320,99604337,99604337,99604337
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_200",99957671,99957671,99957671,99371778,99371778
"n_1000_c_100000000_g_10_f_0.1_eps_0.01_s_300",99427823,99427823,99427823,99427852,99427852
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_100",95474471,95474471,95474471,95474471,95474471
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_200",95480875,95480875,95480875,95480871,95480871
"n_1000_c_100000000_g_10_f_0.1_eps_0.1_s_300",95291843,95291843,95291843,95291843,95096531
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_100",99821840,99821775,99821775,99821775,99821775
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_200",99834744,99834613,99834753,99834753,99834753
"n_1000_c_100000000_g_10_f_0.1_eps_0_s_300",99851422,99851422,99851218,99851218,99851218
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_100",99965373,99965373,99965393,99965393,99965393
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_200",99977999,99977999,99978012,99978012,99978012
"n_1000_c_100000000_g_10_f_0.1_eps_1e-05_s_300",100006480,100006480,100006510,100006510,100006510
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_100",99973101,99973101,99973101,99973098,99973098
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_200",99868856,99868856,99868856,99858871,99858871
"n_1000_c_100000000_g_10_f_0.2_eps_0.0001_s_300",99959938,99959938,99959938,99960022,99960022
"n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_100",100005848,100008588,100008588,100008588,100008588
"n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_200",99739479,99739479,99739479,99844432,99844432
