Name:,Obj Fn
"n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_300",50143832
"n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_100",51014800
"n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_200",51029211
"n_1000_c_100000000_g_2_f_0.3_eps_0.01_s_300",51045514
"n_1000_c_100000000_g_2_f_0.3_eps_0.1_s_100",60016122
"n_1000_c_100000000_g_2_f_0.3_eps_0.1_s_200",60029946
"n_1000_c_100000000_g_2_f_0.3_eps_0.1_s_300",60044611
"n_1000_c_100000000_g_2_f_0.3_eps_0_s_100",50014610
"n_1000_c_100000000_g_2_f_0.3_eps_0_s_200",50030349
"n_1000_c_100000000_g_2_f_0.3_eps_0_s_300",50045287
"n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_100",50016203
"n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_200",50033193
"n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_300",50045416
"n_1000_c_100000000_g_6_f_0.1_eps_0.0001_s_100",97192641
"n_1000_c_100000000_g_6_f_0.1_eps_0.0001_s_200",97189161
"n_1000_c_100000000_g_6_f_0.1_eps_0.0001_s_300",97157709
"n_1000_c_100000000_g_6_f_0.1_eps_0.001_s_100",99982731
"n_1000_c_100000000_g_6_f_0.1_eps_0.001_s_200",99389108
"n_1000_c_100000000_g_6_f_0.1_eps_0.001_s_300",99896519
"n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_100",99007173
"n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_200",99013086
"n_1000_c_100000000_g_6_f_0.1_eps_0.01_s_300",97018811
"n_1000_c_100000000_g_6_f_0.1_eps_0.1_s_100",91881073
"n_1000_c_100000000_g_6_f_0.1_eps_0.1_s_200",95011680
"n_1000_c_100000000_g_6_f_0.1_eps_0.1_s_300",95015915
"n_1000_c_100000000_g_6_f_0.1_eps_0_s_100",96882431
"n_1000_c_100000000_g_6_f_0.1_eps_0_s_200",96889551
"n_1000_c_100000000_g_6_f_0.1_eps_0_s_300",96896942
"n_1000_c_100000000_g_6_f_0.1_eps_1e-05_s_100",96912495
"n_1000_c_100000000_g_6_f_0.1_eps_1e-05_s_200",96919217
"n_1000_c_100000000_g_6_f_0.1_eps_1e-05_s_300",96925616
"n_1000_c_100000000_g_6_f_0.2_eps_0.0001_s_100",97167795
"n_1000_c_100000000_g_6_f_0.2_eps_0.0001_s_200",97177852
"n_1000_c_100000000_g_6_f_0.2_eps_0.0001_s_300",97213812
"n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_100",99787118
"n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_200",99799522
"n_1000_c_100000000_g_6_f_0.2_eps_0.001_s_300",99711552
"n_1000_c_100000000_g_6_f_0.2_eps_0.01_s_100",97011537
"n_1000_c_100000000_g_6_f_0.2_eps_0.01_s_200",99148085
"n_1000_c_100000000_g_6_f_0.2_eps_0.01_s_300",98033213
"n_1000_c_100000000_g_6_f_0.2_eps_0.1_s_100",98135617
"n_1000_c_100000000_g_6_f_0.2_eps_0.1_s_200",95021058
"n_1000_c_100000000_g_6_f_0.2_eps_0.1_s_300",91907656
"n_1000_c_100000000_g_6_f_0.2_eps_0_s_100",96887353
"n_1000_c_100000000_g_6_f_0.2_eps_0_s_200",96899115
"n_1000_c_100000000_g_6_f_0.2_eps_0_s_300",96912480
"n_1000_c_100000000_g_6_f_0.2_eps_1e-05_s_100",96916397
"n_1000_c_100000000_g_6_f_0.2_eps_1e-05_s_200",96929802
"n_1000_c_100000000_g_6_f_0.2_eps_1e-05_s_300",96940848
"n_1000_c_100000000_g_6_f_0.3_eps_0.0001_s_100",97182528
"n_1000_c_100000000_g_6_f_0.3_eps_0.0001_s_200",97209400
"n_1000_c_100000000_g_6_f_0.3_eps_0.0001_s_300",97206721
"n_1000_c_100000000_g_6_f_0.3_eps_0.001_s_100",99691574
"n_1000_c_100000000_g_6_f_0.3_eps_0.001_s_200",99510684
"n_1000_c_100000000_g_6_f_0.3_eps_0.001_s_300",99827414
"n_1000_c_100000000_g_6_f_0.3_eps_0.01_s_100",96016708
"n_1000_c_100000000_g_6_f_0.3_eps_0.01_s_200",96032002
"n_1000_c_100000000_g_6_f_0.3_eps_0.01_s_300",97051725
"n_1000_c_100000000_g_6_f_0.3_eps_0.1_s_100",91890567
"n_1000_c_100000000_g_6_f_0.3_eps_0.1_s_200",91907269
"n_1000_c_100000000_g_6_f_0.3_eps_0.1_s_300",98172734
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_100",96892047
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_200",96910621
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_300",96926910
"n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_100",96918488
"n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_200",96937411
"n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_300",96956528
"n_1000_c_1000000_g_10_f_0.1_eps_0.0001_s_100",1007247
"n_1000_c_1000000_g_10_f_0.1_eps_0.0001_s_200",1015764
"n_1000_c_1000000_g_10_f_0.1_eps_0.0001_s_300",1022245
"n_1000_c_1000000_g_10_f_0.1_eps_0.001_s_100",1008246
"n_1000_c_1000000_g_10_f_0.1_eps_0.001_s_200",1014168
"n_1000_c_1000000_g_10_f_0.1_eps_0.001_s_300",1023943
"n_1000_c_1000000_g_10_f_0.1_eps_0.01_s_100",998817
"n_1000_c_1000000_g_10_f_0.1_eps_0.01_s_200",1011105
"n_1000_c_1000000_g_10_f_0.1_eps_0.01_s_300",1014827
"n_1000_c_1000000_g_10_f_0.1_eps_0.1_s_100",980523
"n_1000_c_1000000_g_10_f_0.1_eps_0.1_s_200",964377
"n_1000_c_1000000_g_10_f_0.1_eps_0.1_s_300",985198
"n_1000_c_1000000_g_10_f_0.1_eps_0_s_100",1007973
"n_1000_c_1000000_g_10_f_0.1_eps_0_s_200",1016104
"n_1000_c_1000000_g_10_f_0.1_eps_0_s_300",1022791
"n_1000_c_1000000_g_10_f_0.1_eps_1e-05_s_100",1008478
"n_1000_c_1000000_g_10_f_0.1_eps_1e-05_s_200",1014353
"n_1000_c_1000000_g_10_f_0.1_eps_1e-05_s_300",1023644
"n_1000_c_1000000_g_10_f_0.2_eps_0.0001_s_100",1010081
"n_1000_c_1000000_g_10_f_0.2_eps_0.0001_s_200",1020273
"n_1000_c_1000000_g_10_f_0.2_eps_0.0001_s_300",1027459
"n_1000_c_1000000_g_10_f_0.2_eps_0.001_s_100",1008789
"n_1000_c_1000000_g_10_f_0.2_eps_0.001_s_200",1019705
"n_1000_c_1000000_g_10_f_0.2_eps_0.001_s_300",1027790
"n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_100",999449
"n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_200",1010494
"n_1000_c_1000000_g_10_f_0.2_eps_0.01_s_300",1022311
"n_1000_c_1000000_g_10_f_0.2_eps_0.1_s_100",952176
"n_1000_c_1000000_g_10_f_0.2_eps_0.1_s_200",982469
"n_1000_c_1000000_g_10_f_0.2_eps_0.1_s_300",985062
"n_1000_c_1000000_g_10_f_0.2_eps_0_s_100",1008470
"n_1000_c_1000000_g_10_f_0.2_eps_0_s_200",1018993
"n_1000_c_1000000_g_10_f_0.2_eps_0_s_300",1029158
"n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_100",1009728
"n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_200",1017726
"n_1000_c_1000000_g_10_f_0.2_eps_1e-05_s_300",1025363
"n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_100",1010111
"n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_200",1020493
"n_1000_c_1000000_g_10_f_0.3_eps_0.0001_s_300",1032120
"n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_100",1010273
"n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_200",1019660
"n_1000_c_1000000_g_10_f_0.3_eps_0.001_s_300",1032922
"n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_100",1008650
"n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_200",1015839
"n_1000_c_1000000_g_10_f_0.3_eps_0.01_s_300",1026888
"n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_100",959335
"n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_200",967284
"n_1000_c_1000000_g_10_f_0.3_eps_0.1_s_300",1009838
"n_1000_c_1000000_g_10_f_0.3_eps_0_s_100",1010292
"n_1000_c_1000000_g_10_f_0.3_eps_0_s_200",1021881
"n_1000_c_1000000_g_10_f_0.3_eps_0_s_300",1031512
"n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_100",1011330
"n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_200",1020290
"n_1000_c_1000000_g_10_f_0.3_eps_1e-05_s_300",1031046
"n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_100",1011303
"n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_200",1023784
"n_1000_c_1000000_g_14_f_0.1_eps_0.0001_s_300",1033403
"n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_100",1011891
"n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_200",1019817
"n_1000_c_1000000_g_14_f_0.1_eps_0.001_s_300",1032562
"n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_100",999606
"n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_200",1012836
"n_1000_c_1000000_g_14_f_0.1_eps_0.01_s_300",1020847
"n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_100",912057
"n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_200",938925
"n_1000_c_1000000_g_14_f_0.1_eps_0.1_s_300",927466
"n_1000_c_1000000_g_14_f_0.1_eps_0_s_100",1011231
"n_1000_c_1000000_g_14_f_0.1_eps_0_s_200",1022454
"n_1000_c_1000000_g_14_f_0.1_eps_0_s_300",1034660
"n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_100",1012164
"n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_200",1022847
"n_1000_c_1000000_g_14_f_0.1_eps_1e-05_s_300",1033648
"n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_100",1012372
"n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_200",1024238
"n_1000_c_1000000_g_14_f_0.2_eps_0.0001_s_300",1036817
"n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_100",1012045
"n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_200",1025641
"n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_300",1033843
"n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_100",1008408
"n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_200",1014720
"n_1000_c_1000000_g_14_f_0.2_eps_0.01_s_300",1024555
"n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100",933715
"n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_200",946704
"n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_300",954632
"n_1000_c_1000000_g_14_f_0.2_eps_0_s_100",1012027
"n_1000_c_1000000_g_14_f_0.2_eps_0_s_200",1023717
"n_1000_c_1000000_g_14_f_0.2_eps_0_s_300",1033986
"n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_100",1012002
"n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_200",1024372
"n_1000_c_1000000_g_14_f_0.2_eps_1e-05_s_300",1037863
"n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_100",1012660
"n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_200",1025403
"n_1000_c_1000000_g_14_f_0.3_eps_0.0001_s_300",1035535
"n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_100",1011731
"n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_200",1024411
"n_1000_c_1000000_g_14_f_0.3_eps_0.001_s_300",1037756
"n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_100",1009251
"n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_200",1018156
"n_1000_c_1000000_g_14_f_0.3_eps_0.01_s_300",1028205
"n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_100",940231
"n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_200",944711
"n_1000_c_1000000_g_14_f_0.3_eps_0.1_s_300",984256
"n_1000_c_1000000_g_14_f_0.3_eps_0_s_100",1013424
"n_1000_c_1000000_g_14_f_0.3_eps_0_s_200",1026749
"n_1000_c_1000000_g_14_f_0.3_eps_0_s_300",1039520
"n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_100",1012451
"n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_200",1026290
"n_1000_c_1000000_g_14_f_0.3_eps_1e-05_s_300",1039666
"n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_100",505233
"n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_200",510614
"n_1000_c_1000000_g_2_f_0.1_eps_0.0001_s_300",514881
"n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_100",505891
"n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_200",510720
"n_1000_c_1000000_g_2_f_0.1_eps_0.001_s_300",515158
"n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_100",515034
"n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_200",521453
"n_1000_c_1000000_g_2_f_0.1_eps_0.01_s_300",525390
"n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_100",605344
"n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_200",610137
"n_1000_c_1000000_g_2_f_0.1_eps_0.1_s_300",615322
"n_1000_c_1000000_g_2_f_0.1_eps_0_s_100",504947
"n_1000_c_1000000_g_2_f_0.1_eps_0_s_200",509526
"n_1000_c_1000000_g_2_f_0.1_eps_0_s_300",515225
"n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_100",505263
"n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_200",509892
"n_1000_c_1000000_g_2_f_0.1_eps_1e-05_s_300",515280
"n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_100",510425
"n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_200",520334
"n_1000_c_1000000_g_2_f_0.2_eps_0.0001_s_300",530310
"n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_100",511418
"n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_200",520044
"n_1000_c_1000000_g_2_f_0.2_eps_0.001_s_300",530699
"n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_100",520446
"n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_200",530118
"n_1000_c_1000000_g_2_f_0.2_eps_0.01_s_300",539097
"n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_100",610668
"n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_200",620010
"n_1000_c_1000000_g_2_f_0.2_eps_0.1_s_300",631000
"n_1000_c_1000000_g_2_f_0.2_eps_0_s_100",510264
"n_1000_c_1000000_g_2_f_0.2_eps_0_s_200",520017
"n_1000_c_1000000_g_2_f_0.2_eps_0_s_300",528839
"n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_100",509988
"n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_200",521020
"n_1000_c_1000000_g_2_f_0.2_eps_1e-05_s_300",530241
"n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_100",515284
"n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_200",528961
"n_1000_c_1000000_g_2_f_0.3_eps_0.0001_s_300",546154
"n_1000_c_1000000_g_2_f_0.3_eps_0.001_s_100",515553
"n_1000_c_1000000_g_2_f_0.3_eps_0.001_s_200",532252
"n_1000_c_1000000_g_2_f_0.3_eps_0.001_s_300",545012
"n_1000_c_1000000_g_2_f_0.3_eps_0.01_s_100",525839
"n_1000_c_1000000_g_2_f_0.3_eps_0.01_s_200",539708
"n_1000_c_1000000_g_2_f_0.3_eps_0.01_s_300",552932
"n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_100",615782
"n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_200",631373
"n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_300",643783
"n_1000_c_1000000_g_2_f_0.3_eps_0_s_100",515259
"n_1000_c_1000000_g_2_f_0.3_eps_0_s_200",532992
"n_1000_c_1000000_g_2_f_0.3_eps_0_s_300",545246
"n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_100",515466
"n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_200",528688
"n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_300",546491
"n_1000_c_1000000_g_6_f_0.1_eps_0.0001_s_100",979355
"n_1000_c_1000000_g_6_f_0.1_eps_0.0001_s_200",985714
"n_1000_c_1000000_g_6_f_0.1_eps_0.0001_s_300",992128
"n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_100",1003555
"n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_200",1007207
"n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_300",985139
"n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_100",986226
"n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_200",1004786
"n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_300",1008690
"n_1000_c_1000000_g_6_f_0.1_eps_0.1_s_100",987268
"n_1000_c_1000000_g_6_f_0.1_eps_0.1_s_200",961931
"n_1000_c_1000000_g_6_f_0.1_eps_0.1_s_300",936250
"n_1000_c_1000000_g_6_f_0.1_eps_0_s_100",976080
"n_1000_c_1000000_g_6_f_0.1_eps_0_s_200",983779
"n_1000_c_1000000_g_6_f_0.1_eps_0_s_300",990129
"n_1000_c_1000000_g_6_f_0.1_eps_1e-05_s_100",976003
"n_1000_c_1000000_g_6_f_0.1_eps_1e-05_s_200",983747
"n_1000_c_1000000_g_6_f_0.1_eps_1e-05_s_300",991313
"n_1000_c_1000000_g_6_f_0.2_eps_0.0001_s_100",984319
"n_1000_c_1000000_g_6_f_0.2_eps_0.0001_s_200",996454
"n_1000_c_1000000_g_6_f_0.2_eps_0.0001_s_300",1009168
"n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_100",979146
"n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_200",991680
"n_1000_c_1000000_g_6_f_0.2_eps_0.001_s_300",1002798
"n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_100",1002050
"n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_200",1004495
"n_1000_c_1000000_g_6_f_0.2_eps_0.01_s_300",995318
"n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_100",991680
"n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_200",941968
"n_1000_c_1000000_g_6_f_0.2_eps_0.1_s_300",1010728
"n_1000_c_1000000_g_6_f_0.2_eps_0_s_100",981359
"n_1000_c_1000000_g_6_f_0.2_eps_0_s_200",994332
"n_1000_c_1000000_g_6_f_0.2_eps_0_s_300",1003721
"n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_100",981802
"n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_200",993491
"n_1000_c_1000000_g_6_f_0.2_eps_1e-05_s_300",1003366
"n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_100",987539
"n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_200",1006051
"n_1000_c_1000000_g_6_f_0.3_eps_0.0001_s_300",1018004
"n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_100",985510
"n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_200",997494
"n_1000_c_1000000_g_6_f_0.3_eps_0.001_s_300",1009118
"n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_100",1005542
"n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_200",1011395
"n_1000_c_1000000_g_6_f_0.3_eps_0.01_s_300",1009314
"n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_100",996947
"n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_200",1009186
"n_1000_c_1000000_g_6_f_0.3_eps_0.1_s_300",993545
"n_1000_c_1000000_g_6_f_0.3_eps_0_s_100",986677
"n_1000_c_1000000_g_6_f_0.3_eps_0_s_200",1002435
"n_1000_c_1000000_g_6_f_0.3_eps_0_s_300",1017217
"n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_100",986840
"n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_200",1004748
"n_1000_c_1000000_g_6_f_0.3_eps_1e-05_s_300",1015870
"n_1200_c_10000000000_g_10_f_0.1_eps_0.0001_s_100",9989236383
"n_1200_c_10000000000_g_10_f_0.1_eps_0.0001_s_200",9998254738
"n_1200_c_10000000000_g_10_f_0.1_eps_0.0001_s_300",9995275542
"n_1200_c_10000000000_g_10_f_0.1_eps_0.001_s_100",9977517130
"n_1200_c_10000000000_g_10_f_0.1_eps_0.001_s_200",9987064901
"n_1200_c_10000000000_g_10_f_0.1_eps_0.001_s_300",9978021028
"n_1200_c_10000000000_g_10_f_0.1_eps_0.01_s_100",9913292865
"n_1200_c_10000000000_g_10_f_0.1_eps_0.01_s_200",9981272906
"n_1200_c_10000000000_g_10_f_0.1_eps_0.01_s_300",9996127240
"n_1200_c_10000000000_g_10_f_0.1_eps_0.1_s_100",9253913282
"n_1200_c_10000000000_g_10_f_0.1_eps_0.1_s_200",9722668948
"n_1200_c_10000000000_g_10_f_0.1_eps_0.1_s_300",9488302642
"n_1200_c_10000000000_g_10_f_0.1_eps_0_s_100",9980486797
"n_1200_c_10000000000_g_10_f_0.1_eps_0_s_200",9980505159
"n_1200_c_10000000000_g_10_f_0.1_eps_0_s_300",9980521047
"n_1200_c_10000000000_g_10_f_0.1_eps_1e-05_s_100",9997687140
"n_1200_c_10000000000_g_10_f_0.1_eps_1e-05_s_200",9997505081
"n_1200_c_10000000000_g_10_f_0.1_eps_1e-05_s_300",9997420738
"n_1200_c_10000000000_g_10_f_0.2_eps_0.0001_s_100",9985242220
"n_1200_c_10000000000_g_10_f_0.2_eps_0.0001_s_200",9988797420
"n_1200_c_10000000000_g_10_f_0.2_eps_0.0001_s_300",9985290666
"n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_100",9975648083
"n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_200",9994263212
"n_1200_c_10000000000_g_10_f_0.2_eps_0.001_s_300",9985693226
"n_1200_c_10000000000_g_10_f_0.2_eps_0.01_s_100",9983612371
"n_1200_c_10000000000_g_10_f_0.2_eps_0.01_s_200",9981285934
"n_1200_c_10000000000_g_10_f_0.2_eps_0.01_s_300",9978959222
"n_1200_c_10000000000_g_10_f_0.2_eps_0.1_s_100",9722670062
"n_1200_c_10000000000_g_10_f_0.2_eps_0.1_s_200",9820338276
"n_1200_c_10000000000_g_10_f_0.2_eps_0.1_s_300",9293007289
"n_1200_c_10000000000_g_10_f_0.2_eps_0_s_100",9980491838
"n_1200_c_10000000000_g_10_f_0.2_eps_0_s_200",9980515122
"n_1200_c_10000000000_g_10_f_0.2_eps_0_s_300",9980541230
"n_1200_c_10000000000_g_10_f_0.2_eps_1e-05_s_100",9996092108
"n_1200_c_10000000000_g_10_f_0.2_eps_1e-05_s_200",9996014305
"n_1200_c_10000000000_g_10_f_0.2_eps_1e-05_s_300",9995538003
"n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9998309202
"n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9994336293
"n_1200_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9996837153
"n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9991433420
"n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9980524823
"n_1200_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9972427006
"n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9917991993
"n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9881296932
"n_1200_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9957101968
"n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9546894960
"n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9546914732
"n_1200_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9546932351
"n_1200_c_10000000000_g_10_f_0.3_eps_0_s_100",9980497701
"n_1200_c_10000000000_g_10_f_0.3_eps_0_s_200",9980526667
"n_1200_c_10000000000_g_10_f_0.3_eps_0_s_300",9980550794
"n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_100",9995298183
"n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_200",9994626443
"n_1200_c_10000000000_g_10_f_0.3_eps_1e-05_s_300",9994352408
"n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_100",9998733315
"n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_200",9999419615
"n_1200_c_10000000000_g_14_f_0.1_eps_0.0001_s_300",9999228427
"n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_100",9991431051
"n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_200",9999992046
"n_1200_c_10000000000_g_14_f_0.1_eps_0.001_s_300",9998940055
"n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_100",9979017575
"n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_200",9975661329
"n_1200_c_10000000000_g_14_f_0.1_eps_0.01_s_300",9961122682
"n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_100",9546881712
"n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_200",9058607696
"n_1200_c_10000000000_g_14_f_0.1_eps_0.1_s_300",9081807493
"n_1200_c_10000000000_g_14_f_0.1_eps_0_s_100",9998805216
"n_1200_c_10000000000_g_14_f_0.1_eps_0_s_200",9998829187
"n_1200_c_10000000000_g_14_f_0.1_eps_0_s_300",9998864390
"n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_100",9999008764
"n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_200",9999554976
"n_1200_c_10000000000_g_14_f_0.1_eps_1e-05_s_300",9999364374
"n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_100",9998123704
"n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_200",9997978249
"n_1200_c_10000000000_g_14_f_0.2_eps_0.0001_s_300",9999404596
"n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_100",9994492747
"n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_200",9999451584
"n_1200_c_10000000000_g_14_f_0.2_eps_0.001_s_300",9995774246
"n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_100",9920819383
"n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_200",9988074403
"n_1200_c_10000000000_g_14_f_0.2_eps_0.01_s_300",9936826670
"n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_100",9217298736
"n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_200",9115995134
"n_1200_c_10000000000_g_14_f_0.2_eps_0.1_s_300",9219766498
"n_1200_c_10000000000_g_14_f_0.2_eps_0_s_100",9998809849
"n_1200_c_10000000000_g_14_f_0.2_eps_0_s_200",9998840020
"n_1200_c_10000000000_g_14_f_0.2_eps_0_s_300",9998874824
"n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_100",9999855730
"n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_200",9999303987
"n_1200_c_10000000000_g_14_f_0.2_eps_1e-05_s_300",9999658724
"n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_100",9999453234
"n_1200_c_10000000000_g_14_f_0.3_eps_0.0001_s_200",9998488772
